Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1981-02-06,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.09883448481559753,13865600,0.0,0.0
1981-02-09,0.12276799976825714,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09367819130420685,16755200,0.0,0.0
1981-02-10,0.12165199965238571,0.12221000343561172,0.12165199965238571,0.12165199965238571,0.09367819130420685,18345600,0.0,0.0
1981-02-11,0.11830399930477142,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.0906703993678093,13843200,0.0,0.0
1981-02-12,0.1171879991889,0.1171879991889,0.11662899702787399,0.11662899702787399,0.08981022238731384,14560000,0.0,0.0
1981-02-13,0.11495500057935715,0.11495500057935715,0.11383900046348572,0.11383900046348572,0.08766181021928787,11155200,0.0,0.0
1981-02-17,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.08981022238731384,12275200,0.0,0.0
1981-02-18,0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09367819130420685,19241600,0.0,0.0
1981-02-19,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08809152990579605,22310400,0.0,0.0
1981-02-20,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08336492627859116,24371200,0.0,0.0
1981-02-23,0.10993299633264542,0.11049100011587143,0.10993299633264542,0.10993299633264542,0.08465394377708435,14112000,0.0,0.0
1981-02-24,0.10714299976825714,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.0816461592912674,16979200,0.0,0.0
1981-02-25,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.0868024006485939,19488000,0.0,0.0
1981-02-26,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08809152990579605,10841600,0.0,0.0
1981-02-27,0.11830399930477142,0.11941999942064285,0.11830399930477142,0.11830399930477142,0.09110009670257568,14761600,0.0,0.0
1981-03-02,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09152980148792267,11760000,0.0,0.0
1981-03-03,0.11774600297212601,0.11774600297212601,0.1171879991889,0.1171879991889,0.0902407318353653,16172800,0.0,0.0
1981-03-04,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08938054740428925,13708800,0.0,0.0
1981-03-05,0.11607100069522858,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08895089477300644,5376000,0.0,0.0
1981-03-06,0.11551299691200256,0.11551299691200256,0.11439699679613113,0.11439699679613113,0.08809152990579605,11603200,0.0,0.0
1981-03-09,0.10602699965238571,0.10602699965238571,0.1054690033197403,0.1054690033197403,0.0812164843082428,15321600,0.0,0.0
1981-03-10,0.10100399702787399,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07734855264425278,28380800,0.0,0.0
1981-03-11,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07434072345495224,29859200,0.0,0.0
1981-03-12,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07734855264425278,59248000,0.0,0.0
1981-03-13,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.0764891505241394,231302400,0.0,0.0
1981-03-16,0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,0.07949773967266083,37228800,0.0,0.0
1981-03-17,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,0.08336492627859116,43747200,0.0,0.0
1981-03-18,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.08852116018533707,36937600,0.0,0.0
1981-03-19,0.11439699679613113,0.11439699679613113,0.11383900046348572,0.11383900046348572,0.08766181021928787,37811200,0.0,0.0
1981-03-20,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.08852116018533707,14604800,0.0,0.0
1981-03-23,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,0.09195946156978607,22019200,0.0,0.0
1981-03-24,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09152980148792267,28156800,0.0,0.0
1981-03-25,0.11774600297212601,0.11774600297212601,0.11662899702787399,0.11662899702787399,0.08981022238731384,7056000,0.0,0.0
1981-03-26,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08809152990579605,12275200,0.0,0.0
1981-03-27,0.11104899644851685,0.11104899644851685,0.11049100011587143,0.11049100011587143,0.08508368581533432,12252800,0.0,0.0
1981-03-30,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08508368581533432,9900800,0.0,0.0
1981-03-31,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08422428369522095,15993600,0.0,0.0
1981-04-01,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08336492627859116,34070400,0.0,0.0
1981-04-02,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.0906703993678093,31404800,0.0,0.0
1981-04-03,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.09110009670257568,16486400,0.0,0.0
1981-04-06,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08938054740428925,22803200,0.0,0.0
1981-04-07,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08852116018533707,10684800,0.0,0.0
1981-04-08,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,0.09281881898641586,21952000,0.0,0.0
1981-04-09,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.0945376381278038,12499200,0.0,0.0
1981-04-10,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.0958266407251358,33465600,0.0,0.0
1981-04-13,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.0958266407251358,16060800,0.0,0.0
1981-04-14,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.0958266407251358,6652800,0.0,0.0
1981-04-15,0.11886200308799744,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.09110009670257568,34048000,0.0,0.0
1981-04-16,0.11216499656438828,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08594308793544769,23878400,0.0,0.0
1981-04-20,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08852116018533707,35347200,0.0,0.0
1981-04-21,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.0945376381278038,28537600,0.0,0.0
1981-04-22,0.12723200023174286,0.12779000401496887,0.12723200023174286,0.12723200023174286,0.09797510504722595,18995200,0.0,0.0
1981-04-23,0.13057999312877655,0.13113799691200256,0.13057999312877655,0.13057999312877655,0.1005532518029213,58016000,0.0,0.0
1981-04-24,0.13057999312877655,0.13057999312877655,0.12946400046348572,0.12946400046348572,0.09969387203454971,35056000,0.0,0.0
1981-04-27,0.1289059966802597,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.09883448481559753,38528000,0.0,0.0
1981-04-28,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09711570292711258,32188800,0.0,0.0
1981-04-29,0.125,0.125,0.12444200366735458,0.12444200366735458,0.0958266407251358,13641600,0.0,0.0
1981-04-30,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09754543751478195,12611200,0.0,0.0
1981-05-01,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09754543751478195,16553600,0.0,0.0
1981-05-04,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09711570292711258,14448000,0.0,0.0
1981-05-05,0.12611599266529083,0.12611599266529083,0.125558003783226,0.125558003783226,0.09668603539466858,17539200,0.0,0.0
1981-05-06,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.09410793334245682,18950400,0.0,0.0
1981-05-07,0.12388399988412857,0.12444200366735458,0.12388399988412857,0.12388399988412857,0.09539694339036942,9363200,0.0,0.0
1981-05-08,0.125,0.125558003783226,0.125,0.125,0.09625635296106339,7907200,0.0,0.0
1981-05-11,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.09410793334245682,11939200,0.0,0.0
1981-05-12,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,0.09410793334245682,4256000,0.0,0.0
1981-05-13,0.12221000343561172,0.12332600355148315,0.12165199965238571,0.12165199965238571,0.09367819130420685,4905600,0.0,0.0
1981-05-14,0.1210940033197403,0.1210940033197403,0.11997800320386887,0.11997800320386887,0.09238915890455246,4928000,0.0,0.0
1981-05-15,0.12276799976825714,0.12444200366735458,0.12276799976825714,0.12276799976825714,0.0945376381278038,4905600,0.0,0.0
1981-05-18,0.125,0.12611599266529083,0.125,0.125,0.09625635296106339,4166400,0.0,0.0
1981-05-19,0.12332600355148315,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.0945376381278038,25424000,0.0,0.0
1981-05-20,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09754543751478195,13283200,0.0,0.0
1981-05-21,0.13392899930477142,0.13448700308799744,0.13392899930477142,0.13392899930477142,0.10313214361667633,32211200,0.0,0.0
1981-05-22,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,0.10785868018865585,31427200,0.0,0.0
1981-05-26,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.10742904245853424,85344000,0.0,0.0
1981-05-27,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11344464123249054,149497600,0.0,0.0
1981-05-28,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11344464123249054,73987200,0.0,0.0
1981-05-29,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.11387437582015991,59382400,0.0,0.0
1981-06-01,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.11387437582015991,51251200,0.0,0.0
1981-06-02,0.141183003783226,0.141183003783226,0.140625,0.140625,0.10828833281993866,40432000,0.0,0.0
1981-06-03,0.140625,0.14174099266529083,0.140625,0.140625,0.10828833281993866,39446400,0.0,0.0
1981-06-04,0.14341500401496887,0.1439729928970337,0.14341500401496887,0.14341500401496887,0.11043681204319,56067200,0.0,0.0
1981-06-05,0.14174099266529083,0.14174099266529083,0.141183003783226,0.141183003783226,0.10871808975934982,57680000,0.0,0.0
1981-06-08,0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,0.10485092550516129,93497600,0.0,0.0
1981-06-09,0.13895100355148315,0.13950900733470917,0.13895100355148315,0.13895100355148315,0.10699930787086487,119593600,0.0,0.0
1981-06-10,0.140625,0.14229899644851685,0.140625,0.140625,0.10828833281993866,25222400,0.0,0.0
1981-06-11,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11301493644714355,38976000,0.0,0.0
1981-06-12,0.14564700424671173,0.14564700424671173,0.14508900046348572,0.14508900046348572,0.11172588914632797,25804800,0.0,0.0
1981-06-15,0.14508900046348572,0.14508900046348572,0.1445309966802597,0.1445309966802597,0.11129619181156158,143763200,0.0,0.0
1981-06-16,0.14229899644851685,0.14229899644851685,0.14174099266529083,0.14174099266529083,0.10914777964353561,37251200,0.0,0.0
1981-06-17,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.10742904245853424,27574400,0.0,0.0
1981-06-18,0.13950900733470917,0.140066996216774,0.13895100355148315,0.13895100355148315,0.10699930787086487,23049600,0.0,0.0
1981-06-19,0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,0.10399147868156433,27507200,0.0,0.0
1981-06-22,0.13057999312877655,0.13057999312877655,0.13002200424671173,0.13002200424671173,0.10012355446815491,10841600,0.0,0.0
1981-06-23,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,0.10184226185083389,15030400,0.0,0.0
1981-06-24,0.13002200424671173,0.13002200424671173,0.1289059966802597,0.1289059966802597,0.09926415979862213,23027200,0.0,0.0
1981-06-25,0.13169600069522858,0.1322540044784546,0.13169600069522858,0.13169600069522858,0.10141260176897049,24259200,0.0,0.0
1981-06-26,0.13113799691200256,0.13113799691200256,0.13002200424671173,0.13002200424671173,0.10012355446815491,23788800,0.0,0.0
1981-06-29,0.12667399644851685,0.12667399644851685,0.125558003783226,0.125558003783226,0.09668603539466858,10595200,0.0,0.0
1981-06-30,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08938054740428925,35907200,0.0,0.0
1981-07-01,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08852116018533707,170464000,0.0,0.0
1981-07-02,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08852116018533707,30284800,0.0,0.0
1981-07-06,0.11216499656438828,0.11216499656438828,0.11104899644851685,0.11104899644851685,0.08551338315010071,16531200,0.0,0.0
1981-07-07,0.11216499656438828,0.1132809966802597,0.11216499656438828,0.11216499656438828,0.0863727331161499,15836800,0.0,0.0
1981-07-08,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.08981022238731384,16620800,0.0,0.0
1981-07-09,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08293522894382477,32883200,0.0,0.0
1981-07-10,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.0764891505241394,55171200,0.0,0.0
1981-07-13,0.1015629991889,0.10212100297212601,0.1015629991889,0.1015629991889,0.07820867747068405,45740800,0.0,0.0
1981-07-14,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.0816461592912674,19779200,0.0,0.0
1981-07-15,0.10881700366735458,0.109375,0.10881700366735458,0.10881700366735458,0.08379457145929337,10953600,0.0,0.0
1981-07-16,0.11160700023174286,0.11272300034761429,0.11160700023174286,0.11160700023174286,0.08594308793544769,15232000,0.0,0.0
1981-07-17,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08895089477300644,19824000,0.0,0.0
1981-07-20,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08293522894382477,23654400,0.0,0.0
1981-07-21,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08250553905963898,31942400,0.0,0.0
1981-07-22,0.10212100297212601,0.10212100297212601,0.10100399702787399,0.10100399702787399,0.07777818292379379,22668800,0.0,0.0
1981-07-23,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.07992742955684662,34451200,0.0,0.0
1981-07-24,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08250553905963898,28851200,0.0,0.0
1981-07-27,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08594308793544769,17337600,0.0,0.0
1981-07-28,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08293522894382477,22848000,0.0,0.0
1981-07-29,0.10658500343561172,0.10658500343561172,0.10602699965238571,0.10602699965238571,0.0816461592912674,15500800,0.0,0.0
1981-07-30,0.10993299633264542,0.11104899644851685,0.10993299633264542,0.10993299633264542,0.08465394377708435,9900800,0.0,0.0
1981-07-31,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08594308793544769,10953600,0.0,0.0
1981-08-03,0.11160700023174286,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08508368581533432,12432000,0.0,0.0
1981-08-04,0.11216499656438828,0.11272300034761429,0.11216499656438828,0.11216499656438828,0.0863727331161499,31673600,0.0,0.0
1981-08-05,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08895089477300644,17494400,0.0,0.0
1981-08-06,0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.0868024006485939,10528000,0.0,0.0
1981-08-07,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.0868024006485939,9206400,0.0,0.0
1981-08-10,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.0868024006485939,0,0.0,0.0
1981-08-11,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08422428369522095,71456000,0.0,0.0
1981-08-12,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08250553905963898,26275200,0.0,0.0
1981-08-13,0.10435300320386887,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.07992742955684662,27484800,0.0,0.0
1981-08-14,0.10323700308799744,0.10323700308799744,0.10212100297212601,0.10212100297212601,0.07863834500312805,24192000,0.0,0.0
1981-08-17,0.09988799691200256,0.09988799691200256,0.09877199679613113,0.09877199679613113,0.07605944573879242,18905600,0.0,0.0
1981-08-18,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07434072345495224,17001600,0.0,0.0
1981-08-19,0.09653999656438828,0.09653999656438828,0.09542399644851685,0.09542399644851685,0.07348134368658066,20675200,0.0,0.0
1981-08-20,0.09653999656438828,0.09709800034761429,0.09653999656438828,0.09653999656438828,0.07434072345495224,17113600,0.0,0.0
1981-08-21,0.09096000343561172,0.09096000343561172,0.0898440033197403,0.0898440033197403,0.06918443739414215,41910400,0.0,0.0
1981-08-24,0.08482100069522858,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06488679349422455,23072000,0.0,0.0
1981-08-25,0.08649600297212601,0.08705399930477142,0.08649600297212601,0.08649600297212601,0.06660627573728561,40700800,0.0,0.0
1981-08-26,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06531647592782974,33600000,0.0,0.0
1981-08-27,0.08537899702787399,0.0859379991889,0.08537899702787399,0.08537899702787399,0.06574618071317673,25916800,0.0,0.0
1981-08-28,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.06918443739414215,38035200,0.0,0.0
1981-08-31,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.06918443739414215,40947200,0.0,0.0
1981-09-01,0.09542399644851685,0.09598200023174286,0.09542399644851685,0.09542399644851685,0.07348134368658066,37027200,0.0,0.0
1981-09-02,0.09709800034761429,0.0976559966802597,0.09709800034761429,0.09709800034761429,0.07477037608623505,19376000,0.0,0.0
1981-09-03,0.09319200366735458,0.09319200366735458,0.09207600355148315,0.09207600355148315,0.07090320438146591,37475200,0.0,0.0
1981-09-04,0.09151799976825714,0.09151799976825714,0.09096000343561172,0.09096000343561172,0.07004386931657791,15254400,0.0,0.0
1981-09-08,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06789537519216537,25446400,0.0,0.0
1981-09-09,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06789537519216537,30531200,0.0,0.0
1981-09-10,0.08872800320386887,0.08928599953651428,0.08872800320386887,0.08872800320386887,0.06832507997751236,34809600,0.0,0.0
1981-09-11,0.08816999942064285,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06746568530797958,17539200,0.0,0.0
1981-09-14,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06531647592782974,27686400,0.0,0.0
1981-09-15,0.08314699679613113,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06359770894050598,19510400,0.0,0.0
1981-09-16,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.0623086541891098,19353600,0.0,0.0
1981-09-17,0.07924100011587143,0.07924100011587143,0.07868299633264542,0.07868299633264542,0.060589879751205444,19376000,0.0,0.0
1981-09-18,0.07924100011587143,0.07979899644851685,0.07924100011587143,0.07924100011587143,0.06101960316300392,26320000,0.0,0.0
1981-09-21,0.07979899644851685,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.061449285596609116,49033600,0.0,0.0
1981-09-22,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.05801178514957428,47420800,0.0,0.0
1981-09-23,0.07477699965238571,0.07477699965238571,0.07366099953651428,0.07366099953651428,0.05672270432114601,28201600,0.0,0.0
1981-09-24,0.07366099953651428,0.07366099953651428,0.07310300320386887,0.07310300320386887,0.05629302188754082,18300800,0.0,0.0
1981-09-25,0.06473200023174286,0.06473200023174286,0.06361600011587143,0.06361600011587143,0.048987552523612976,34608000,0.0,0.0
1981-09-28,0.06417399644851685,0.06473200023174286,0.06417399644851685,0.06417399644851685,0.04941724240779877,91728000,0.0,0.0
1981-09-29,0.06752199679613113,0.06808000057935715,0.06752199679613113,0.06752199679613113,0.05199536681175232,94684800,0.0,0.0
1981-09-30,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05242506414651871,49996800,0.0,0.0
1981-10-01,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05242506414651871,61129600,0.0,0.0
1981-10-02,0.07366099953651428,0.0742190033197403,0.07366099953651428,0.07366099953651428,0.05672270432114601,45046400,0.0,0.0
1981-10-05,0.07589299976825714,0.07700899988412857,0.07589299976825714,0.07589299976825714,0.05844148248434067,43097600,0.0,0.0
1981-10-06,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.05801178514957428,28358400,0.0,0.0
1981-10-07,0.07979899644851685,0.08091499656438828,0.07979899644851685,0.07979899644851685,0.061449285596609116,38841600,0.0,0.0
1981-10-08,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06359770894050598,31091200,0.0,0.0
1981-10-09,0.08314699679613113,0.08426299691200256,0.08314699679613113,0.08314699679613113,0.06402742117643356,54521600,0.0,0.0
1981-10-12,0.0859379991889,0.08649600297212601,0.0859379991889,0.0859379991889,0.06617666035890579,27350400,0.0,0.0
1981-10-13,0.0859379991889,0.08705399930477142,0.0859379991889,0.0859379991889,0.06617666035890579,44195200,0.0,0.0
1981-10-14,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.0623086541891098,30979200,0.0,0.0
1981-10-15,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06359770894050598,29433600,0.0,0.0
1981-10-16,0.0820309966802597,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06273836642503738,36467200,0.0,0.0
1981-10-19,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08314699679613113,0.06402742117643356,20585600,0.0,0.0
1981-10-20,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06746568530797958,35728000,0.0,0.0
1981-10-21,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06746568530797958,76899200,0.0,0.0
1981-10-22,0.08761200308799744,0.08761200308799744,0.08705399930477142,0.08705399930477142,0.0670359805226326,32278400,0.0,0.0
1981-10-23,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06531647592782974,27910400,0.0,0.0
1981-10-26,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06531647592782974,27283200,0.0,0.0
