,Adj Close,Adj Close,Close,Close,Dividends,Dividends,High,High,Low,Low,Open,Open,Stock Splits,Stock Splits,Volume,Volume
,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA
Date,,,,,,,,,,,,,,,,
2011-01-28,10.125578880310059,1.6006669998168945,12.003570556640625,1.6006669998168945,0.0,0.0,12.300000190734863,1.658666968345642,11.911786079406738,1.5833330154418945,12.291786193847656,1.658666968345642,0.0,0.0,592057200,15726000.0
2011-01-31,10.222586631774902,1.6066670417785645,12.118571281433105,1.6066670417785645,0.0,0.0,12.144286155700684,1.6080000400543213,11.939286231994629,1.5666669607162476,11.992856979370117,1.6033329963684082,0.0,0.0,377246800,12454500.0
2011-02-01,10.394612312316895,1.593999981880188,12.322500228881836,1.593999981880188,0.0,0.0,12.344642639160156,1.6486669778823853,12.177857398986816,1.5693329572677612,12.189286231994629,1.6206669807434082,0.0,0.0,426633200,10617000.0
2011-02-02,10.373222351074219,1.5959999561309814,12.29714298248291,1.5959999561309814,0.0,0.0,12.33035659790039,1.6119999885559082,12.26964282989502,1.5779999494552612,12.301786422729492,1.6106669902801514,0.0,0.0,258955200,8542500.0
2011-02-03,10.346707344055176,1.5753329992294312,12.265713691711426,1.5753329992294312,0.0,0.0,12.294285774230957,1.5933330059051514,12.091071128845215,1.5433330535888672,12.278571128845215,1.5880000591278076,0.0,0.0,393797600,7680000.0
2011-02-04,10.438895225524902,1.5640000104904175,12.375,1.5640000104904175,0.0,0.0,12.382143020629883,1.5779999494552612,12.268214225769043,1.5479999780654907,12.272856712341309,1.5626670122146606,0.0,0.0,321840400,8160000.0
2011-02-07,10.60097599029541,1.5379999876022339,12.567143440246582,1.5379999876022339,0.0,0.0,12.616070747375488,1.5506670475006104,12.415714263916016,1.525333046913147,12.424642562866211,1.5506670475006104,0.0,0.0,485021600,13426500.0
2011-02-08,10.70099925994873,1.6326669454574585,12.685713768005371,1.6326669454574585,0.0,0.0,12.697142601013184,1.6833330392837524,12.576786041259766,1.5333329439163208,12.631428718566895,1.585332989692688,0.0,0.0,381040800,52573500.0
2011-02-09,10.790173530578613,1.547333002090454,12.791428565979004,1.547333002090454,0.0,0.0,12.821429252624512,1.6119999885559082,12.673929214477539,1.519333004951477,12.685357093811035,1.608667016029358,0.0,0.0,482745200,39534000.0
2011-02-10,10.681113243103027,1.5479999780654907,12.662142753601074,1.5479999780654907,0.0,0.0,12.85714340209961,1.5759999752044678,12.428570747375488,1.5206669569015503,12.76392936706543,1.5506670475006104,0.0,0.0,928550000,12541500.0
2011-02-11,10.75070858001709,1.5499999523162842,12.744643211364746,1.5499999523162842,0.0,0.0,12.778571128845215,1.5833330154418945,12.626428604125977,1.5293329954147339,12.66964340209961,1.5499999523162842,0.0,0.0,367572800,9517500.0
2011-02-14,10.820900917053223,1.5386669635772705,12.82785701751709,1.5386669635772705,0.0,0.0,12.838570594787598,1.6093330383300781,12.739643096923828,1.536666989326477,12.742500305175781,1.5759999752044678,0.0,0.0,310416400,19246500.0
2011-02-15,10.842594146728516,1.5226670503616333,12.853570938110352,1.5226670503616333,0.0,0.0,12.856071472167969,1.5446670055389404,12.76964282989502,1.503999948501587,12.828213691711426,1.534000039100647,0.0,0.0,284174800,14305500.0
2011-02-16,10.939903259277344,1.6486669778823853,12.968929290771484,1.6486669778823853,0.0,0.0,13.032142639160156,1.664667010307312,12.875,1.5379999876022339,12.885713577270508,1.5399999618530273,0.0,0.0,481157600,61726500.0
2011-02-17,10.794390678405762,1.5733330249786377,12.796428680419922,1.5733330249786377,0.0,0.0,12.866786003112793,1.6993329524993896,12.732856750488281,1.5700000524520874,12.758929252624512,1.6419999599456787,0.0,0.0,530583200,39276000.0
2011-02-18,10.561213493347168,1.5453330278396606,12.520000457763672,1.5453330278396606,0.0,0.0,12.839285850524902,1.565999984741211,12.482856750488281,1.5306669473648071,12.811071395874023,1.5553330183029175,0.0,0.0,816057200,35560500.0
2011-02-22,10.201194763183594,1.4579999446868896,12.09321403503418,1.4579999446868896,0.0,0.0,12.335714340209961,1.5333329439163208,12.061429023742676,1.4520000219345093,12.219642639160156,1.525333046913147,0.0,0.0,872555600,30969000.0
2011-02-23,10.322004318237305,1.4553329944610596,12.236429214477539,1.4553329944610596,0.0,0.0,12.308570861816406,1.5,12.09321403503418,1.4073330163955688,12.098929405212402,1.4786670207977295,0.0,0.0,671854400,24084000.0
2011-02-24,10.329840660095215,1.5019999742507935,12.24571418762207,1.5019999742507935,0.0,0.0,12.326786041259766,1.5053329467773438,12.084643363952637,1.4333330392837524,12.286429405212402,1.4520000219345093,0.0,0.0,499900800,15829500.0
2011-02-25,10.48890495300293,1.5740000009536743,12.434286117553711,1.5740000009536743,0.0,0.0,12.443928718566895,1.590000033378601,12.314286231994629,1.512666940689087,12.330714225769043,1.5206669569015503,0.0,0.0,380018800,20194500.0
2011-02-28,10.641048431396484,1.5926669836044312,12.614643096923828,1.5926669836044312,0.0,0.0,12.680356979370117,1.6066670417785645,12.539999961853027,1.5666669607162476,12.544285774230957,1.5826669931411743,0.0,0.0,403074000,15768000.0
2011-03-01,10.523554801940918,1.5959999561309814,12.475357055664062,1.5959999561309814,0.0,0.0,12.704285621643066,1.6213330030441284,12.417142868041992,1.5800000429153442,12.695357322692871,1.6033329963684082,0.0,0.0,456136800,16596000.0
2011-03-02,10.608208656311035,1.6013330221176147,12.575714111328125,1.6013330221176147,0.0,0.0,12.655357360839844,1.6186670064926147,12.442856788635254,1.5820000171661377,12.498571395874023,1.5880000591278076,0.0,0.0,602590800,9949500.0
2011-03-03,10.832352638244629,1.6239999532699585,12.841428756713867,1.6239999532699585,0.0,0.0,12.849642753601074,1.6526670455932617,12.71142864227295,1.6039999723434448,12.756786346435547,1.6319999694824219,0.0,0.0,500788400,9603000.0
2011-03-04,10.845608711242676,1.6633330583572388,12.85714340209961,1.6633330583572388,0.0,0.0,12.867500305175781,1.6660000085830688,12.776785850524902,1.585332989692688,12.85964298248291,1.6319999694824219,0.0,0.0,453266800,23701500.0
2011-03-07,10.705822944641113,1.6626670360565186,12.691429138183594,1.6626670360565186,0.0,0.0,12.916786193847656,1.6933330297470093,12.546786308288574,1.6466670036315918,12.907142639160156,1.6619999408721924,0.0,0.0,546123200,30504000.0
2011-03-08,10.717872619628906,1.6440000534057617,12.705714225769043,1.6440000534057617,0.0,0.0,12.764286041259766,1.6640000343322754,12.58035659790039,1.600000023841858,12.6753568649292,1.6399999856948853,0.0,0.0,356316800,20998500.0
2011-03-09,10.618752479553223,1.6480000019073486,12.588213920593262,1.6480000019073486,0.0,0.0,12.670000076293945,1.6660000085830688,12.521429061889648,1.6180000305175781,12.667499542236328,1.6440000534057617,0.0,0.0,453306000,13872000.0
2011-03-10,10.444015502929688,1.6006669998168945,12.381071090698242,1.6006669998168945,0.0,0.0,12.491786003112793,1.6326669454574585,12.317856788635254,1.5820000171661377,12.468570709228516,1.6293330192565918,0.0,0.0,507539200,15255000.0
2011-03-11,10.604294776916504,1.6046669483184814,12.571070671081543,1.6046669483184814,0.0,0.0,12.582857131958008,1.6166670322418213,12.321429252624512,1.5686670541763306,12.333213806152344,1.590000033378601,0.0,0.0,471080400,13962000.0
2011-03-14,10.651592254638672,1.5499999523162842,12.627142906188965,1.5499999523162842,0.0,0.0,12.731429100036621,1.600000023841858,12.546786308288574,1.5466669797897339,12.613571166992188,1.5880000591278076,0.0,0.0,435957200,17490000.0
2011-03-15,10.406661987304688,1.5299999713897705,12.336786270141602,1.5299999713897705,0.0,0.0,12.422857284545898,1.5306669473648071,12.146429061889648,1.4533330202102661,12.217857360839844,1.4800000190734863,0.0,0.0,721081200,19782000.0
2011-03-16,9.942109107971191,1.5213329792022705,11.786070823669434,1.5213329792022705,0.0,0.0,12.25,1.5499999523162842,11.652142524719238,1.512666940689087,12.214285850524902,1.5240000486373901,0.0,0.0,1162011200,17545500.0
2011-03-17,10.08159351348877,1.5206669569015503,11.95142936706543,1.5206669569015503,0.0,0.0,12.128929138183594,1.562000036239624,11.809286117553711,1.5093330144882202,12.029643058776855,1.5493329763412476,0.0,0.0,659422400,13839000.0
2011-03-18,9.961989402770996,1.5306669473648071,11.809642791748047,1.5306669473648071,0.0,0.0,12.078571319580078,1.5460000038146973,11.785714149475098,1.5006669759750366,12.040356636047363,1.5460000038146973,0.0,0.0,753214000,10318500.0
2011-03-21,10.22198486328125,1.5153330564498901,12.117856979370117,1.5153330564498901,0.0,0.0,12.133570671081543,1.536666989326477,11.973570823669434,1.50266695022583,11.999643325805664,1.536666989326477,0.0,0.0,409402000,6175500.0
2011-03-22,10.27922534942627,1.4793330430984497,12.185713768005371,1.4793330430984497,0.0,0.0,12.236429214477539,1.5240000486373901,12.112142562866211,1.4666670560836792,12.234286308288574,1.5153330564498901,0.0,0.0,325922800,8743500.0
2011-03-23,10.218670845031738,1.480666995048523,12.11392879486084,1.480666995048523,0.0,0.0,12.150713920593262,1.4846669435501099,11.998213768005371,1.4513330459594727,12.117142677307129,1.4739999771118164,0.0,0.0,372996400,6342000.0
2011-03-24,10.392803192138672,1.4886670112609863,12.320357322692871,1.4886670112609863,0.0,0.0,12.35714340209961,1.4919999837875366,12.102143287658691,1.4653329849243164,12.208929061889648,1.4759999513626099,0.0,0.0,404712000,6933000.0
2011-03-25,10.590736389160156,1.5166670083999634,12.555000305175781,1.5166670083999634,0.0,0.0,12.57357120513916,1.5333329439163208,12.393570899963379,1.4933329820632935,12.431071281433105,1.495332956314087,0.0,0.0,448910000,8520000.0
2011-03-28,10.557594299316406,1.5499999523162842,12.515713691711426,1.5499999523162842,0.0,0.0,12.65428638458252,1.5693329572677612,12.515713691711426,1.5033329725265503,12.612500190734863,1.5133329629898071,0.0,0.0,309355200,15871500.0
2011-03-29,10.573259353637695,1.5946669578552246,12.534285545349121,1.5946669578552246,0.0,0.0,12.534285545349121,1.600000023841858,12.359286308288574,1.547333002090454,12.416428565979004,1.553333044052124,0.0,0.0,352900800,11331000.0
2011-03-30,10.50306510925293,1.5806670188903809,12.451070785522461,1.5806670188903809,0.0,0.0,12.531429290771484,1.6326669454574585,12.408571243286133,1.534000039100647,12.522856712341309,1.6073329448699951,0.0,0.0,329406000,18349500.0
2011-03-31,10.4994478225708,1.850000023841858,12.446785926818848,1.850000023841858,0.0,0.0,12.492856979370117,1.9140000343322754,12.359286308288574,1.7666670083999634,12.369999885559082,1.7699999809265137,0.0,0.0,274019200,172767000.0
2011-04-01,10.380450248718262,1.7773330211639404,12.305713653564453,1.7773330211639404,0.0,0.0,12.556785583496094,1.8786669969558716,12.260713577270508,1.7713329792022705,12.539643287658691,1.8300000429153442,0.0,0.0,418661600,42972000.0
2011-04-04,10.278926849365234,1.722000002861023,12.185357093811035,1.722000002861023,0.0,0.0,12.307143211364746,1.7999999523162842,12.085714340209961,1.6820000410079956,12.296786308288574,1.7886669635772705,0.0,0.0,460084800,39139500.0
2011-04-05,10.209632873535156,1.7799999713897705,12.103214263916016,1.7799999713897705,0.0,0.0,12.223214149475098,1.7999999523162842,12.0,1.7126669883728027,12.035357475280762,1.726667046546936,0.0,0.0,482731200,47713500.0
2011-04-06,10.184022903442383,1.7660000324249268,12.072856903076172,1.7660000324249268,0.0,0.0,12.282142639160156,1.8006670475006104,12.040714263916016,1.7200000286102295,12.186429023742676,1.7993329763412476,0.0,0.0,402539200,19324500.0
2011-04-07,10.185229301452637,1.815999984741211,12.074286460876465,1.815999984741211,0.0,0.0,12.15821361541748,1.8626669645309448,12.001070976257324,1.7633329629898071,12.074999809265137,1.7899999618530273,0.0,0.0,373447200,42154500.0
2011-04-08,10.094247817993164,1.7660000324249268,11.966428756713867,1.7660000324249268,0.0,0.0,12.148214340209961,1.840000033378601,11.926786422729492,1.7573330402374268,12.140000343322754,1.8386670351028442,0.0,0.0,377535200,29196000.0
2011-04-11,9.965909004211426,1.6846669912338257,11.814286231994629,1.6846669912338257,0.0,0.0,11.988213539123535,1.7686669826507568,11.786429405212402,1.6679999828338623,11.930713653564453,1.76466703414917,0.0,0.0,398946800,20541000.0
2011-04-12,10.014111518859863,1.6433329582214355,11.871429443359375,1.6433329582214355,0.0,0.0,11.918929100036621,1.6806670427322388,11.79285717010498,1.6200000047683716,11.803214073181152,1.6720000505447388,0.0,0.0,425639200,20361000.0
2011-04-13,10.126484870910645,1.6619999408721924,12.004643440246582,1.6619999408721924,0.0,0.0,12.005000114440918,1.7126669883728027,11.875714302062988,1.6540000438690186,11.96500015258789,1.675333023071289,0.0,0.0,346220000,18172500.0
2011-04-14,10.014713287353516,1.6759999990463257,11.872142791748047,1.6759999990463257,0.0,0.0,12.0,1.685333013534546,11.859286308288574,1.613332986831665,11.95714282989502,1.6579999923706055,0.0,0.0,301800800,14751000.0
2011-04-15,9.865283012390137,1.7053329944610596,11.694999694824219,1.7053329944610596,0.0,0.0,11.915714263916016,1.745332956314087,11.671428680419922,1.694000005722046,11.903571128845215,1.7100000381469727,0.0,0.0,453605600,14152500.0
2011-04-18,9.997544288635254,1.668666958808899,11.851785659790039,1.668666958808899,0.0,0.0,11.865357398986816,1.7079999446868896,11.434286117553711,1.6239999532699585,11.646429061889648,1.675333023071289,0.0,0.0,609898800,15508500.0
2011-04-19,10.178601264953613,1.6773329973220825,12.066429138183594,1.6773329973220825,0.0,0.0,12.070713996887207,1.684000015258789,11.846785545349121,1.6433329582214355,11.896429061889648,1.684000015258789,0.0,0.0,419378400,8230500.0
2011-04-20,10.315677642822266,1.7166670560836792,12.228928565979004,1.7166670560836792,0.0,0.0,12.348214149475098,1.7393330335617065,12.196429252624512,1.6866669654846191,12.268214225769043,1.713333010673523,0.0,0.0,700666400,12558000.0
2011-04-21,10.565428733825684,1.7826670408248901,12.524999618530273,1.7826670408248901,0.0,0.0,12.68321418762207,1.7986669540405273,12.447142601013184,1.7059999704360962,12.678570747375488,1.7233330011367798,0.0,0.0,753810400,20791500.0
2011-04-25,10.635019302368164,1.7593330144882202,12.607500076293945,1.7593330144882202,0.0,0.0,12.633929252624512,1.781999945640564,12.510713577270508,1.7313330173492432,12.5121431350708,1.7799999713897705,0.0,0.0,266546000,12013500.0
2011-04-26,10.556994438171387,1.7953330278396606,12.515000343322754,1.7953330278396606,0.0,0.0,12.678214073181152,1.8166669607162476,12.476785659790039,1.753999948501587,12.62928581237793,1.7773330211639404,0.0,0.0,338800000,21000000.0
2011-04-27,10.548859596252441,1.8053330183029175,12.505356788635254,1.8053330183029175,0.0,0.0,12.583929061889648,1.8240000009536743,12.396429061889648,1.775333046913147,12.579999923706055,1.7953330278396606,0.0,0.0,356213200,14953500.0
2011-04-28,10.446428298950195,1.843999981880188,12.383929252624512,1.843999981880188,0.0,0.0,12.491070747375488,1.8459999561309814,12.34000015258789,1.7813329696655273,12.36392879486084,1.8046669960021973,0.0,0.0,360959200,24000000.0
2011-04-29,10.548253059387207,1.840000033378601,12.504643440246582,1.840000033378601,0.0,0.0,12.641071319580078,1.8580000400543213,12.381071090698242,1.8279999494552612,12.385000228881836,1.8459999561309814,0.0,0.0,1006345200,10890000.0
2011-05-02,10.432268142700195,1.8300000429153442,12.367142677307129,1.8300000429153442,0.0,0.0,12.516785621643066,1.8533329963684082,12.339285850524902,1.8040000200271606,12.490714073181152,1.840000033378601,0.0,0.0,442713600,11769000.0
2011-05-03,10.49010944366455,1.7913329601287842,12.435713768005371,1.7913329601287842,0.0,0.0,12.496070861816406,1.8259999752044678,12.343570709228516,1.7666670083999634,12.428214073181152,1.8253329992294312,0.0,0.0,313348000,13708500.0
2011-05-04,10.531383514404297,1.7793329954147339,12.48464298248291,1.7793329954147339,0.0,0.0,12.565357208251953,1.7999999523162842,12.388570785522461,1.7166670560836792,12.437856674194336,1.7853330373764038,0.0,0.0,389250400,15667500.0
2011-05-05,10.446428298950195,1.762666940689087,12.383929252624512,1.762666940689087,0.0,0.0,12.533928871154785,1.829332947731018,12.358928680419922,1.7446670532226562,12.442856788635254,1.8133330345153809,0.0,0.0,335969200,18277500.0
2011-05-06,10.443718910217285,1.8079999685287476,12.380714416503906,1.8079999685287476,0.0,0.0,12.5,1.8466670513153076,12.364643096923828,1.7746670246124268,12.48892879486084,1.7933330535888672,0.0,0.0,280134400,14725500.0
2011-05-09,10.47203540802002,1.8606669902801514,12.414285659790039,1.8606669902801514,0.0,0.0,12.471428871154785,1.8666670322418213,12.376070976257324,1.7899999618530273,12.42357063293457,1.7999999523162842,0.0,0.0,204747200,13746000.0
2011-05-10,10.527769088745117,1.8886669874191284,12.48035717010498,1.8886669874191284,0.0,0.0,12.48892879486084,1.9299999475479126,12.380714416503906,1.8606669902801514,12.460356712341309,1.8826669454574585,0.0,0.0,282091600,23029500.0
2011-05-11,10.460886001586914,1.8046669960021973,12.401070594787598,1.8046669960021973,0.0,0.0,12.5,1.886667013168335,12.329999923706055,1.7946670055389404,12.46500015258789,1.8799999952316284,0.0,0.0,336000000,14437500.0
2011-05-12,10.441006660461426,1.8446669578552246,12.3774995803833,1.8446669578552246,0.0,0.0,12.397143363952637,1.8493330478668213,12.223929405212402,1.7766669988632202,12.361429214477539,1.8046669960021973,0.0,0.0,322000000,9420000.0
2011-05-13,10.258135795593262,1.8366669416427612,12.160714149475098,1.8366669416427612,0.0,0.0,12.366070747375488,1.8793330192565918,12.155357360839844,1.8200000524520874,12.345000267028809,1.8666670322418213,0.0,0.0,326116000,9922500.0
2011-05-16,10.041219711303711,1.773332953453064,11.903571128845215,1.773332953453064,0.0,0.0,12.186429023742676,1.8660000562667847,11.878570556640625,1.7699999809265137,12.114286422729492,1.8660000562667847,0.0,0.0,449775200,11335500.0
2011-05-17,10.12678337097168,1.730666995048523,12.005000114440918,1.730666995048523,0.0,0.0,12.005000114440918,1.7999999523162842,11.811785697937012,1.7146669626235962,11.85714340209961,1.7999999523162842,0.0,0.0,452334400,18513000.0
2011-05-18,10.239154815673828,1.7566670179367065,12.138214111328125,1.7566670179367065,0.0,0.0,12.180356979370117,1.76466703414917,12.0,1.7013330459594727,12.016785621643066,1.7400000095367432,0.0,0.0,334776400,10942500.0
2011-05-19,10.259041786193848,1.8799999952316284,12.161786079406738,1.8799999952316284,0.0,0.0,12.228928565979004,1.8960000276565552,12.095356941223145,1.773332953453064,12.217143058776855,1.8020000457763672,0.0,0.0,261170000,39826500.0
2011-05-20,10.099066734313965,1.8646670579910278,11.972143173217773,1.8646670579910278,0.0,0.0,12.176786422729492,1.8853329420089722,11.96500015258789,1.8233330249786377,12.127142906188965,1.8839999437332153,0.0,0.0,337968400,12637500.0
2011-05-23,10.074365615844727,1.7879999876022339,11.942856788635254,1.7879999876022339,0.0,0.0,11.999285697937012,1.841333031654358,11.765000343322754,1.7746670246124268,11.784643173217773,1.841333031654358,0.0,0.0,383600000,12954000.0
2011-05-24,10.007784843444824,1.7813329696655273,11.86392879486084,1.7813329696655273,0.0,0.0,11.996429443359375,1.8333330154418945,11.833571434020996,1.773332953453064,11.98214340209961,1.801332950592041,0.0,0.0,321927200,9205500.0
2011-05-25,10.146063804626465,1.9320000410079956,12.027856826782227,1.9320000410079956,0.0,0.0,12.091428756713867,1.934000015258789,11.887499809265137,1.7446670532226562,11.90821361541748,1.7933330535888672,0.0,0.0,294224000,70396500.0
2011-05-26,10.092439651489258,1.9653329849243164,11.964285850524902,1.9653329849243164,0.0,0.0,12.03178596496582,1.9839999675750732,11.943928718566895,1.8733329772949219,11.998929023742676,1.9213329553604126,0.0,0.0,222560800,50053500.0
2011-05-27,10.165045738220215,1.9700000286102295,12.0503568649292,1.9700000286102295,0.0,0.0,12.05821418762207,1.9780000448226929,11.939642906188965,1.9213329553604126,11.95714282989502,1.9693330526351929,0.0,0.0,203599200,25306500.0
2011-05-31,10.478967666625977,2.0093328952789307,12.422499656677246,2.0093328952789307,0.0,0.0,12.422499656677246,2.018666982650757,12.178570747375488,1.9700000286102295,12.182143211364746,1.9793330430984497,0.0,0.0,417754400,49357500.0
2011-06-01,10.409070014953613,1.901332974433899,12.339642524719238,1.901332974433899,0.0,0.0,12.576070785522461,2.006666898727417,12.308929443359375,1.8919999599456787,12.459643363952637,2.0,0.0,0.0,554682800,22948500.0
2011-06-02,10.426846504211426,1.9173330068588257,12.360713958740234,1.9173330068588257,0.0,0.0,12.427857398986816,1.9546669721603394,12.296428680419922,1.9006669521331787,12.375,1.901332974433899,0.0,0.0,338783200,14794500.0
2011-06-03,10.346707344055176,2.0086669921875,12.265713691711426,2.0086669921875,0.0,0.0,12.333213806152344,2.0999999046325684,12.214642524719238,1.9666670560836792,12.256428718566895,1.9966670274734497,0.0,0.0,313250000,93138000.0
2011-06-06,10.184022903442383,1.9133330583572388,12.072856903076172,1.9133330583572388,0.0,0.0,12.39464282989502,2.0086669921875,12.064642906188965,1.8839999437332153,12.346428871154785,2.006666898727417,0.0,0.0,461941200,34966500.0
2011-06-07,10.003263473510742,1.891332983970642,11.85857105255127,1.891332983970642,0.0,0.0,12.079285621643066,1.9593329429626465,11.853570938110352,1.8839999437332153,12.077500343322754,1.929332971572876,0.0,0.0,529785200,18331500.0
2011-06-08,10.009291648864746,1.8079999685287476,11.865714073181152,1.8079999685287476,0.0,0.0,11.95714282989502,1.9066669940948486,11.808929443359375,1.801332950592041,11.849286079406738,1.8960000276565552,0.0,0.0,333723600,25438500.0
2011-06-09,9.98669719696045,1.841333031654358,11.838929176330566,1.841333031654358,0.0,0.0,11.916786193847656,1.8733329772949219,11.8125,1.8066669702529907,11.901785850524902,1.8286670446395874,0.0,0.0,275088800,24048000.0
2011-06-10,9.818288803100586,1.8573329448699951,11.639286041259766,1.8573329448699951,0.0,0.0,11.845000267028809,1.886667013168335,11.625356674194336,1.8233330249786377,11.805356979370117,1.8346669673919678,0.0,0.0,433955200,23499000.0
2011-06-13,9.839376449584961,1.8953330516815186,11.664285659790039,1.8953330516815186,0.0,0.0,11.725357055664062,1.925333023071289,11.60964298248291,1.858667016029358,11.685713768005371,1.8713330030441284,0.0,0.0,329473200,25701000.0
2011-06-14,10.015317916870117,1.9066669940948486,11.872857093811035,1.9066669940948486,0.0,0.0,11.901785850524902,1.9800000190734863,11.76107120513916,1.901332974433899,11.785714149475098,1.9026670455932617,0.0,0.0,334569200,23601000.0
2011-06-15,9.843894958496094,1.8213330507278442,11.66964340209961,1.8213330507278442,0.0,0.0,11.796428680419922,1.8966670036315918,11.602856636047363,1.8046669960021973,11.776785850524902,1.8960000276565552,0.0,0.0,399196000,20175000.0
2011-06-16,9.795991897583008,1.7666670083999634,11.6128568649292,1.7666670083999634,0.0,0.0,11.738571166992188,1.8666670322418213,11.368928909301758,1.715999960899353,11.675000190734863,1.8446669578552246,0.0,0.0,510591200,27633000.0
2011-06-17,9.648370742797852,1.7666670083999634,11.437856674194336,1.7666670083999634,0.0,0.0,11.758929252624512,1.8466670513153076,11.40571403503418,1.7426669597625732,11.749643325805664,1.7913329601287842,0.0,0.0,615020000,25710000.0
2011-06-20,9.499544143676758,1.7339999675750732,11.261428833007812,1.7339999675750732,0.0,0.0,11.346428871154785,1.7640000581741333,11.089285850524902,1.7000000476837158,11.334285736083984,1.75266695022583,0.0,0.0,640645600,23067000.0
